02/19/2013   00:00:19	1361260819574	1482	J__OB1	14788	Glen Park Station
02/19/2013   00:00:54	1361260854698	1427	J__IB1	13994	Church St & 22nd St
02/19/2013   00:01:41	1361260901996	1427	J__IB1	16217	Right Of Way & 21st St
02/19/2013   00:01:57	1361260917046	1482	J__OB1	16285	San Jose Ave & Santa Rosa Ave
02/19/2013   00:02:24	1361260944643	1427	J__IB1	16222	Right Of Way & Liberty St
02/19/2013   00:02:24	1361260944643	1477	J__OB1	16994	Montgomery Station Outbound
02/19/2013   00:03:04	1361260984138	1427	J__IB1	16215	Right Of Way & 20th St
02/19/2013   00:03:26	1361261006641	1482	J__OB1	16287	San Jose Ave & Santa Ynez Ave
02/19/2013   00:03:48	1361261028438	1422	J__IB1	135448	Balboa Park Bart
02/19/2013   00:03:48	1361261028438	1482	J__OB1	16274	San Jose Ave & Ocean Ave
02/19/2013   00:03:43	1361261023556	1427	J__IB1	16213	Right Of Way & 18th St
02/19/2013   00:04:22	1361261062975	1427	J__IB1	13985	Church St & 16th St
02/19/2013   00:04:50	1361261090018	1427	J__IB1	17073	Church St & Market St
02/19/2013   00:04:50	1361261090018	1477	J__OB1	16995	Powell Station Outbound
02/19/2013   00:06:04	1361261164131	1427	J__IB1	14006	Church St & Duboce Ave
02/19/2013   00:06:04	1361261164131	1422	J__IB1	16275	San Jose Ave & Ocean Ave
02/19/2013   00:06:48	1361261208399	1477	J__OB1	16997	Civic Center Station Outbound
02/19/2013   00:06:48	1361261208399	1482	J__OB1	17155	San Jose Ave & Geneva Ave
02/19/2013   00:07:21	1361261241477	1422	J__IB1	16288	San Jose Ave & Santa Ynez Ave
02/19/2013   00:07:46	1361261266534	1477	J__OB1	16996	Van Ness Station OB
02/19/2013   00:08:24	1361261304578	1422	J__IB1	16284	San Jose Ave & Santa Rosa Ave
02/19/2013   00:08:50	1361261330226	1427	J__IB1	15419	Van Ness Station Inbound
02/19/2013   00:09:29	1361261369686	1422	J__IB1	14787	Glen Park Station
