02/20/2013   00:00:24	1361347224623	1531	J__IB1	16284	San Jose Ave & Santa Rosa Ave
02/20/2013   00:00:24	1361347224623	1519	J__OB1	16996	Van Ness Station OB
02/20/2013   00:01:27	1361347287208	1531	J__IB1	14787	Glen Park Station
02/20/2013   00:01:49	1361347309911	1454	J__IB1	14006	Church St & Duboce Ave
02/20/2013   00:01:49	1361347309911	1519	J__OB1	17316	Church St & 14th St
02/20/2013   00:02:49	1361347369610	1485	J__IB1	13984	Church St & 16th St
02/20/2013   00:03:50	1361347430914	1531	J__IB1	16277	San Jose Ave & Randall St
02/20/2013   00:04:27	1361347467241	1454	J__IB1	15419	Van Ness Station Inbound
02/20/2013   00:04:27	1361347467241	1485	J__IB1	15727	Civic Center Station Inbound
02/20/2013   00:06:10	1361347570719	1454	J__IB1	15727	Civic Center Station Inbound
02/20/2013   00:06:10	1361347570719	1485	J__IB1	15417	Powell Station Inbound
02/20/2013   00:06:30	1361347590291	1519	J__OB1	13984	Church St & 16th St
02/20/2013   00:07:12	1361347632315	1531	J__IB1	13537	30th St & Dolores St
02/20/2013   00:07:31	1361347651086	1454	J__IB1	15417	Powell Station Inbound
02/20/2013   00:07:31	1361347651086	1485	J__IB1	15731	Montgomery Station Inbound
02/20/2013   00:07:47	1361347667367	1519	J__OB1	13987	Church St & 18th St
02/20/2013   00:08:49	1361347729323	1485	J__OB1	16992	Embarcadero Station Arr
02/20/2013   00:08:49	1361347729323	1531	J__IB1	14000	Church St & 30th St
02/20/2013   00:09:07	1361347747528	1454	J__IB1	15731	Montgomery Station Inbound
02/20/2013   00:09:31	1361347771418	1519	J__OB1	16214	Right Of Way & 20th St
02/20/2013   00:10:12	1361347812085	1531	J__IB1	13999	Church St & 29th St
02/20/2013   00:10:12	1361347812085	1519	J__OB1	16221	Right Of Way & Liberty St
02/20/2013   00:10:27	1361347827899	1531	J__IB1	13998	Church St & 27th St
02/20/2013   00:10:42	1361347842135	1454	J__OB1	16992	Embarcadero Station Arr
02/20/2013   00:10:51	1361347851849	1519	J__OB1	16216	Right Of Way & 21st St
02/20/2013   00:11:31	1361347891614	1519	J__OB1	16218	Church St & 22nd St
02/20/2013   00:11:49	1361347909790	1531	J__IB1	14003	Church St & Clipper St
02/20/2013   00:12:25	1361347945098	1531	J__IB1	13996	Church St & 24th St
02/20/2013   00:12:42	1361347962347	1519	J__OB1	13995	Church St & 24th St
02/20/2013   00:13:10	1361347990953	1519	J__OB1	14002	Church St & Clipper St
