02/17/2013   11:19:45	1361128785872	1401	M__OB1	13403	19th Ave & Winston Dr
02/17/2013   11:20:04	1361128804694	1496	M__IB1	15728	Castro Station Inbound
02/17/2013   11:20:28	1361128828522	1422	M__IB1	17111	San Jose Ave & Mt Vernon Ave
02/17/2013   11:20:28	1361128828522	1530	M__OB1	15730	Forest Hill Station Inbound
02/17/2013   11:20:28	1361128828522	1405	M__IB1	17449	19th Ave & Winston Dr
02/17/2013   11:20:43	1361128843572	1401	M__OB1	13358	19th Ave & Holloway Ave
02/17/2013   11:21:00	1361128860920	1422	M__IB1	16265	San Jose Ave & Lakeview Ave
02/17/2013   11:20:17	1361128817068	1496	M__IB1	15726	Church St Station Inbound
02/17/2013   11:21:31	1361128891313	1496	M__IB1	15419	Van Ness Station Inbound
02/17/2013   11:22:45	1361128965558	1496	M__IB1	15727	Civic Center Station Inbound
02/17/2013   11:23:59	1361129039803	1496	M__IB1	15417	Powell Station Inbound
02/17/2013   11:25:14	1361129114048	1496	M__IB1	15731	Montgomery Station Inbound
02/17/2013   11:21:18	1361128878939	1496	M__IB1	16992	Embarcadero Station Arr
02/17/2013   11:22:21	1361128941396	1494	M__OB1	16994	Montgomery Station Outbound
02/17/2013   11:22:21	1361128941396	1422	M__IB1	16257	San Jose Ave & Farallones St
02/17/2013   11:22:47	1361128967362	1401	M__OB1	13376	19th Ave & N Randolph St
02/17/2013   11:23:04	1361128984304	1405	M__IB1	16220	Right Of Way & Eucalyptus Dr
02/17/2013   11:23:26	1361129006397	1422	M__IB1	13718	Broad St & Plymouth Ave
02/17/2013   11:23:26	1361129006397	1496	M__IB1	15726	Church St Station Inbound
02/17/2013   11:23:42	1361129022520	1405	M__IB1	16224	Ocean Ave & Right Of Way
02/17/2013   11:24:01	1361129041315	1494	M__OB1	16995	Powell Station Outbound
02/17/2013   11:24:15	1361129055889	1422	M__IB1	13715	Broad St & Capitol Ave
02/17/2013   11:24:43	1361129083520	1401	M__OB1	13387	19th Ave & Randolph St
02/17/2013   11:24:43	1361129083520	1405	M__IB1	17109	Saint Francis Circle
02/17/2013   11:25:07	1361129107396	1496	M__IB1	15419	Van Ness Station Inbound
02/17/2013   11:25:18	1361129118601	1401	M__OB1	16173	Randolph St & Arch St
02/17/2013   11:25:45	1361129145269	1494	M__OB1	16997	Civic Center Station Outbound
02/17/2013   11:26:26	1361129186774	1401	M__OB1	16175	Randolph St & Bright St
02/17/2013   11:26:26	1361129186774	1422	M__IB1	13717	Broad St & Orizaba Ave
02/17/2013   11:26:26	1361129186774	1530	M__OB1	17125	West Portal Ave & 14th Ave
02/17/2013   11:27:06	1361129226756	1494	M__OB1	16996	Van Ness Station OB
02/17/2013   11:27:06	1361129226756	1496	M__IB1	15727	Civic Center Station Inbound
02/17/2013   11:27:06	1361129226756	1405	M__IB1	16898	West Portal Ave & 14th Ave
02/17/2013   11:27:45	1361129265606	1422	M__IB1	16174	Randolph St & Bright St
02/17/2013   11:28:02	1361129282326	1401	M__OB1	15825	Orizaba Ave & Broad St
02/17/2013   11:28:02	1361129282326	1422	M__IB1	16172	Randolph St & Arch St
02/17/2013   11:28:02	1361129282326	1530	M__OB1	16503	Saint Francis Circle
02/17/2013   11:28:27	1361129307450	1494	M__OB1	16998	Church St Station Outbound
02/17/2013   11:28:27	1361129307450	1401	M__OB1	13716	Broad St & Capitol Ave
02/17/2013   11:28:27	1361129307450	1496	M__IB1	15417	Powell Station Inbound
02/17/2013   11:28:47	1361129327566	1405	M__IB1	16740	West Portal Station
02/17/2013   11:29:26	1361129366365	1401	M__OB1	13719	Broad St & Plymouth Ave
02/17/2013   11:29:26	1361129366365	1422	M__IB1	13385	19th Ave & Randolph St
02/17/2013   11:29:26	1361129366365	1530	M__OB1	16223	Ocean Ave & Right Of Way
02/17/2013   11:30:05	1361129405734	1494	M__OB1	16991	Castro Station Outbound
02/17/2013   11:30:26	1361129426907	1401	M__OB1	16259	San Jose Ave & Farallones St
02/17/2013   11:30:26	1361129426907	1422	M__IB1	13361	19th Ave & Junipero Serra Blvd
02/17/2013   11:30:26	1361129426907	1496	M__IB1	15731	Montgomery Station Inbound
02/17/2013   11:30:26	1361129426907	1530	M__OB1	16219	Right Of Way & Eucalyptus Dr
02/17/2013   11:31:00	1361129460227	1401	M__OB1	16266	San Jose Ave & Lakeview Ave
02/17/2013   11:31:42	1361129502945	1401	M__OB1	16268	San Jose Ave & Mt Vernon Ave
02/17/2013   11:31:42	1361129502945	1530	M__OB1	13403	19th Ave & Winston Dr
02/17/2013   11:31:59	1361129519628	1496	M__OB1	16992	Embarcadero Station Arr
02/17/2013   11:32:25	1361129545321	1401	M__OB1	16269	San Jose Ave & Niagara Ave
02/17/2013   11:32:25	1361129545321	1422	M__IB1	17065	19th Ave & Holloway Ave
02/17/2013   11:32:44	1361129564561	1405	M__IB1	15730	Forest Hill Station Inbound
02/17/2013   11:33:45	1361129625737	1401	M__IB1	17165	Balboa Park Bart
02/17/2013   11:33:45	1361129625737	1530	M__OB1	13358	19th Ave & Holloway Ave
02/17/2013   11:34:24	1361129664706	1405	M__IB1	15728	Castro Station Inbound
02/17/2013   11:34:46	1361129686903	1494	M__OB1	16993	Forest Hill Station Outbound
