01/05/2013   00:00:32	1357372832211	7121	14_IB1	15553	Mission St & 18th St
01/05/2013   00:00:32	1357372832211	7111	14_OB2	15560	Mission St & 21st St
01/05/2013   00:00:32	1357372832211	7031	14_OB2	15539	Mission St & 7th St
01/05/2013   00:00:49	1357372849932	7031	14_OB2	15540	Mission St & 8th St
01/05/2013   00:00:49	1357372849932	7118	14_OB2	15623	Mission St & Spear St
01/05/2013   00:01:05	1357372865608	5461	14_IB1	15531	Mission St & 3rd St
01/05/2013   00:01:05	1357372865608	7104	14_IB1	15586	Mission St & Excelsior Ave
01/05/2013   00:01:05	1357372865608	7131	14_OB2	15614	Mission St & Richland Ave
01/05/2013   00:01:32	1357372892866	7121	14_IB1	15551	Mission St & 16th St
01/05/2013   00:01:32	1357372892866	7106	14_IB1	15613	Mission St & Richland Ave
01/05/2013   00:01:32	1357372892866	7104	14_IB1	15620	Mission St & Silver Ave
01/05/2013   00:01:32	1357372892866	7131	14_OB2	15580	Mission St & Bosworth St
01/05/2013   00:01:32	1357372892866	7031	14_OB2	15543	Mission St & 9th St
01/05/2013   00:01:49	1357372909668	7118	14_OB2	15579	Mission St & Beale St
01/05/2013   00:02:07	1357372927737	5461	14_IB1	15530	Mission St & 2nd St
01/05/2013   00:02:07	1357372927737	7106	14_IB1	15596	Mission St & Highland Ave
01/05/2013   00:02:07	1357372927737	7131	14_OB2	15573	4080 Mission St
01/05/2013   00:02:07	1357372927737	7111	14_OB2	15562	Mission St & 22nd St
01/05/2013   00:02:26	1357372946123	7121	14_IB1	15549	Mission St & 15th St
01/05/2013   00:02:26	1357372946123	7106	14_IB1	15577	Mission St & Appleton Ave
01/05/2013   00:02:49	1357372969477	7106	14_IB1	15583	Mission St & Cortland Ave
01/05/2013   00:02:49	1357372969477	7131	14_OB2	15625	Mission St & Trumbull St
01/05/2013   00:03:12	1357372992787	7104	14_IB1	15624	Mission St & Trumbull St
01/05/2013   00:03:12	1357372992787	7111	14_OB2	15564	Mission St & 23rd St
01/05/2013   00:03:12	1357372992787	7118	14_OB2	15528	Mission St & 1st St
01/05/2013   00:03:33	1357373013430	7121	14_IB1	15547	Mission St & 14th St
01/05/2013   00:03:33	1357373013430	7111	14_OB2	15566	Mission St & 24th St
01/05/2013   00:03:33	1357373013430	7031	14_OB2	15545	Mission St & 11th St
01/05/2013   00:03:51	1357373031034	7121	14_IB1	15546	Mission St & 13th St
01/05/2013   00:03:51	1357373031034	7104	14_IB1	15605	Mission St & Murray St
01/05/2013   00:04:12	1357373052624	5461	14_IB1	15591	Mission St & Fremont St
01/05/2013   00:04:12	1357373052624	7106	14_IB1	15571	Mission St & 30th St
01/05/2013   00:04:12	1357373052624	7031	14_OB2	15836	Otis St & 12th St
01/05/2013   00:04:12	1357373052624	7118	14_OB2	15529	Mission St & 2nd St
01/05/2013   00:04:31	1357373071406	7121	14_IB1	17299	Mission St & South Van Ness Ave
01/05/2013   00:03:40	1357373020441	7131	14_OB2	15621	Mission St & Silver Ave
01/05/2013   00:04:31	1357373071406	7131	14_OB2	15590	Mission St & Francis St
01/05/2013   00:04:31	1357373071406	7111	14_OB2	15568	Mission St & 26th St
01/05/2013   00:05:09	1357373109686	7106	14_IB1	15569	Mission St & 29th St
01/05/2013   00:05:23	1357373123877	7121	14_IB1	15544	Mission St & 11th St
01/05/2013   00:05:23	1357373123877	5461	14_IB1	15336	Main St & Market St
01/05/2013   00:05:23	1357373123877	7031	14_OB2	15835	150 Otis St
01/05/2013   00:05:52	1357373152687	7106	14_IB1	15587	Mission St & Fair Ave
01/05/2013   00:05:52	1357373152687	7131	14_OB2	15607	Mission St & Norton St
01/05/2013   00:05:52	1357373152687	7118	14_OB2	15532	Mission St & 3rd St
01/05/2013   00:06:09	1357373169847	7104	14_IB1	15613	Mission St & Richland Ave
01/05/2013   00:06:09	1357373169847	7118	14_OB2	15534	Mission St & 4th St
01/05/2013   00:06:26	1357373186759	7104	14_IB1	15596	Mission St & Highland Ave
01/05/2013   00:06:26	1357373186759	7111	14_OB2	15612	Mission St & Precita Ave
01/05/2013   00:06:39	1357373199842	7031	14_OB2	15548	Mission St & 14th St
01/05/2013   00:07:09	1357373229825	5461	14_IB1	15693	Market St & Steuart St
01/05/2013   00:07:09	1357373229825	7106	14_IB1	15611	Mission St & Precita Ave
01/05/2013   00:07:09	1357373229825	7104	14_IB1	15577	Mission St & Appleton Ave
01/05/2013   00:07:09	1357373229825	7031	14_OB2	15550	Mission St & 15th St
01/05/2013   00:07:09	1357373229825	7118	14_OB2	15536	Mission St & 5th St
01/05/2013   00:07:32	1357373252623	7121	14_IB1	15542	Mission St & 9th St
01/05/2013   00:07:32	1357373252623	7104	14_IB1	15583	Mission St & Cortland Ave
01/05/2013   00:07:32	1357373252623	7131	14_OB2	15616	Mission St & Ruth St
01/05/2013   00:07:32	1357373252623	7111	14_OB2	15626	Mission St & Valencia St
01/05/2013   00:07:54	1357373274281	7106	14_IB1	15567	Mission St & 26th St
01/05/2013   00:08:13	1357373293666	7111	14_OB2	15570	Mission St & 29th St
01/05/2013   00:08:33	1357373313077	7131	14_OB2	15609	Mission St & Onondaga Ave
01/05/2013   00:08:33	1357373313077	7031	14_OB2	15552	Mission St & 16th St
01/05/2013   00:08:49	1357373329730	7131	14_OB2	15598	Mission St & Italy Ave
01/05/2013   00:09:12	1357373352706	5461	14_OB2	136498	Steuart St & Mission St
