02/19/2013   00:00:46	1361260846464	1430	M__OB1	16175	Randolph St & Bright St
02/19/2013   00:00:46	1361260846464	1425	M__OB1	16993	Forest Hill Station Outbound
02/19/2013   00:01:28	1361260888261	1420	M__IB1	15727	Civic Center Station Inbound
02/19/2013   00:01:28	1361260888261	1430	M__OB1	15825	Orizaba Ave & Broad St
02/19/2013   00:02:05	1361260925183	1430	M__OB1	13716	Broad St & Capitol Ave
02/19/2013   00:02:29	1361260949651	1420	M__IB1	15417	Powell Station Inbound
02/19/2013   00:00:51	1361260851623	1425	M__OB1	16739	West Portal Station
02/19/2013   00:02:34	1361260954810	1425	M__OB1	17058	West Portal Ave & Ulloa St
02/19/2013   00:04:17	1361261057997	1425	M__OB1	17125	West Portal Ave & 14th Ave
02/19/2013   00:06:01	1361261161184	1425	M__OB1	16503	Saint Francis Circle
02/19/2013   00:07:44	1361261264371	1425	M__OB1	16223	Ocean Ave & Right Of Way
02/19/2013   00:09:27	1361261367558	1425	M__OB1	16219	Right Of Way & Eucalyptus Dr
02/19/2013   00:11:10	1361261470745	1425	M__OB1	13403	19th Ave & Winston Dr
02/19/2013   00:12:53	1361261573932	1425	M__OB1	13358	19th Ave & Holloway Ave
02/19/2013   00:14:37	1361261677119	1425	M__OB1	13376	19th Ave & N Randolph St
02/19/2013   00:16:20	1361261780306	1425	M__OB1	13387	19th Ave & Randolph St
02/19/2013   00:18:03	1361261883493	1425	M__OB1	16173	Randolph St & Arch St
02/19/2013   00:19:46	1361261986680	1425	M__OB1	16175	Randolph St & Bright St
02/19/2013   00:21:29	1361262089867	1425	M__OB1	15825	Orizaba Ave & Broad St
02/19/2013   00:23:13	1361262193054	1425	M__OB1	13716	Broad St & Capitol Ave
02/19/2013   00:24:56	1361262296241	1425	M__OB1	13719	Broad St & Plymouth Ave
02/19/2013   00:26:39	1361262399428	1425	M__OB1	16259	San Jose Ave & Farallones St
02/19/2013   00:28:22	1361262502615	1425	M__OB1	16266	San Jose Ave & Lakeview Ave
02/19/2013   00:30:05	1361262605802	1425	M__OB1	16268	San Jose Ave & Mt Vernon Ave
02/19/2013   00:31:48	1361262708989	1425	M__OB1	16269	San Jose Ave & Niagara Ave
02/19/2013   00:02:29	1361260949651	1425	M__OB1	17165	Balboa Park Bart
02/19/2013   00:02:29	1361260949651	1496	M__IB1	17449	19th Ave & Winston Dr
02/19/2013   00:03:05	1361260985845	1430	M__OB1	13719	Broad St & Plymouth Ave
02/19/2013   00:04:07	1361261047438	1420	M__IB1	15731	Montgomery Station Inbound
02/19/2013   00:04:07	1361261047438	1430	M__OB1	16259	San Jose Ave & Farallones St
02/19/2013   00:04:07	1361261047438	1425	M__OB1	16739	West Portal Station
02/19/2013   00:04:27	1361261067768	1496	M__IB1	16220	Right Of Way & Eucalyptus Dr
02/19/2013   00:04:45	1361261085149	1496	M__IB1	16224	Ocean Ave & Right Of Way
02/19/2013   00:05:07	1361261107389	1430	M__OB1	16266	San Jose Ave & Lakeview Ave
02/19/2013   00:06:08	1361261168627	1430	M__OB1	16268	San Jose Ave & Mt Vernon Ave
02/19/2013   00:06:08	1361261168627	1496	M__IB1	17109	Saint Francis Circle
02/19/2013   00:06:22	1361261182482	1420	M__OB1	16992	Embarcadero Station Arr
02/19/2013   00:06:47	1361261207682	1425	M__OB1	17058	West Portal Ave & Ulloa St
02/19/2013   00:07:07	1361261227538	1430	M__OB1	16269	San Jose Ave & Niagara Ave
02/19/2013   00:07:07	1361261227538	1425	M__OB1	17125	West Portal Ave & 14th Ave
02/19/2013   00:07:27	1361261247855	1496	M__IB1	16898	West Portal Ave & 14th Ave
02/19/2013   00:09:08	1361261348757	1425	M__OB1	16503	Saint Francis Circle
02/19/2013   00:09:08	1361261348757	1496	M__IB1	16740	West Portal Station
02/19/2013   00:09:26	1361261366799	1425	M__OB1	16223	Ocean Ave & Right Of Way
02/19/2013   00:10:25	1361261425238	1425	M__OB1	16219	Right Of Way & Eucalyptus Dr
02/19/2013   00:11:02	1361261462721	1425	M__OB1	13403	19th Ave & Winston Dr
02/19/2013   00:12:07	1361261527611	1496	M__IB1	15730	Forest Hill Station Inbound
02/19/2013   00:12:28	1361261548323	1425	M__OB1	13358	19th Ave & Holloway Ave
02/19/2013   00:13:09	1361261589975	1420	M__OB1	16994	Montgomery Station Outbound
02/19/2013   00:13:09	1361261589975	1506	M__IB1	17111	San Jose Ave & Mt Vernon Ave
02/19/2013   00:13:24	1361261604393	1496	M__IB1	15728	Castro Station Inbound
